topic,word_id,word,meaning,romanization
korean_topik_6,k_5018,인삼,Ginseng,insam
korean_topik_6,k_5019,인상,"Look, personal appearance",insang
korean_topik_6,k_5020,입사,enter/join a company,ipsa
korean_topik_6,k_5021,자,A ruler,ja
korean_topik_6,k_5022,재활용,Recycling,jaehwalyong
korean_topik_6,k_5023,점원,A shop-assistant,jeomwon
korean_topik_6,k_5024,제삿날,Day of the ceremony,jesatnal
korean_topik_6,k_5025,주름살,Wrinkles,jureumsal
korean_topik_6,k_5026,참고하다,"To refer, consult",chamgohada
korean_topik_6,k_5027,찻잔,A teacup,chatchan
korean_topik_6,k_5028,철학적,Philosophical,cheolhakjeok
korean_topik_6,k_5029,초대,"The first generation, the founder",chodae
korean_topik_6,k_5030,추천하다,"To recommend, say a good word for",chucheonhada
korean_topik_6,k_5031,칫솔,A toothbrush,chitsol
korean_topik_6,k_5032,큰길,main/principal road,keungil
korean_topik_6,k_5033,판매되다,To be sold,panmaedoeda
korean_topik_6,k_5034,편,"Facilities, services",pyeon
korean_topik_6,k_5035,포근하다,"To be soft and comfortable, downy",pogeunhada
korean_topik_6,k_5036,포도,grape(s),podo
korean_topik_6,k_5037,하나님,God,Hananim
korean_topik_6,k_5038,학력,"Academic background, formal schooling",hakryeok
korean_topik_6,k_5039,한정하다,"To limit, restrict",hanjeonghada
korean_topik_6,k_5040,향상되다,"To be impoved, advanced",hyangsangdoeda
korean_topik_6,k_5041,홈페이지,Homepage,hompeiji
korean_topik_6,k_5042,횡단보도,Crossing,hoengdanbodo
korean_topik_6,k_5043,가톨릭,Catholic,gatollik
korean_topik_6,k_5044,강당,A lecture hall,gangdang
korean_topik_6,k_5045,건조하다,Ry or  arid or  become dry,geonjohada
korean_topik_6,k_5046,걷기,Walking,geotgi
korean_topik_6,k_5047,고모부,The husband of one’s paternal aunt,gomobu
korean_topik_6,k_5048,공중전화,A public payphone,gongjungjeonhwa
korean_topik_6,k_5049,공통,Commonness,gongtong
korean_topik_6,k_5050,과거,The state examination,gwageo
korean_topik_6,k_5051,국가적,National or  state,gukgajeok
korean_topik_6,k_5052,귓속,The inner ear,gwisok
korean_topik_6,k_5053,그래픽,Graphic,geuraepik
korean_topik_6,k_5054,근교,Suberbs,geungyo
korean_topik_6,k_5055,기초적,Fundamental or  basic,gichoyeok
korean_topik_6,k_5056,녹음,Recording,nogeum
korean_topik_6,k_5057,다양성,Variety,dayangseong
korean_topik_6,k_5058,떠나오다,미국으로부터 to come back from the US,tteonaoda
korean_topik_6,k_5059,마중,"Meeting, reception",majung
korean_topik_6,k_5060,밝다,To be bright,balkda
korean_topik_6,k_5061,밤중,Midnight,bamjung
korean_topik_6,k_5062,배드민턴,Badminton,baedeuminteon
korean_topik_6,k_5063,배부르다,To be full,baebureuda
korean_topik_6,k_5064,버튼,Button,beoteun
korean_topik_6,k_5065,보수적,Conservative,bosujeok
korean_topik_6,k_5066,캐나다,Canada,kaenada
korean_topik_6,k_5067,불확실하다,Be uncertain,bulhwaksilhada
korean_topik_6,k_5068,비만,"Fatness, corpulence",biman
korean_topik_6,k_5069,빗방울,Raindrops,bitbangul
korean_topik_6,k_5070,사회자,President,sahoeja
korean_topik_6,k_5071,샤워,Shower,syawo
korean_topik_6,k_5072,서투르다,"unskilled,clumsy",seotureuda
korean_topik_6,k_5073,세탁기,Washing machine,setakgi
korean_topik_6,k_5074,손뼉,The flat of one’s hand,sonppyeok
korean_topik_6,k_5075,손수,"With one’s own hands, personally",sonsu
korean_topik_6,k_5076,송편,Rice cake steemed over pine needles,songpyeon
korean_topik_6,k_5077,시들다,"To wither,die,fade",sideulda
korean_topik_6,k_5078,시디,C.D.,sidi
korean_topik_6,k_5079,신사,A gentleman,sinsa
korean_topik_6,k_5080,신혼부부,Newlyweds,sinhonbubu
korean_topik_6,k_5081,싱겁다,"Taste flat, have no flavor",singgeopda
korean_topik_6,k_5082,쓸데없이,To have no use,sseuldeeopsi
korean_topik_6,k_5083,야하다,"To be gaudy,garish",yahada
korean_topik_6,k_5084,어쩌다가,"By chance, accident ; sometimes",eojjeodaga
korean_topik_6,k_5085,옛날이야기,An old story,yetnallyagi
korean_topik_6,k_5086,오븐,Oven,obeun
korean_topik_6,k_5087,온종일,"All day long, the whole day",onjongil
korean_topik_6,k_5088,와인,Wine,wain
korean_topik_6,k_5089,왕비,Queen,wangbi
korean_topik_6,k_5090,우승하다,To take first place,useunghada
korean_topik_6,k_5091,운반,"conveyance,transport",unban
korean_topik_6,k_5092,웃어른,one’s elders,useoreun
korean_topik_6,k_5093,인사말,Words of greeting,insamal
korean_topik_6,k_5094,자판기,Vending machine,japangi
korean_topik_6,k_5095,장모님,A man’s mother in law,jangmonim
korean_topik_6,k_5096,저녁때,Evening time,jeonyeokdae
korean_topik_6,k_5097,저울,A balance,jeoul
korean_topik_6,k_5098,적어지다,To become smaller,jeogeojida
korean_topik_6,k_5099,지폐,Paper money,jipye
korean_topik_6,k_5100,진실로,"Truly, honestly",jinsillo
korean_topik_6,k_5101,촛불,Candle-light,chotbul
korean_topik_6,k_5102,출퇴근,Go to and come from the office,chultoegeun
korean_topik_6,k_5103,치과,A dentist,chigwa
korean_topik_6,k_5104,테스트,Test,teseuteu
korean_topik_6,k_5105,통역,Interpreting,tongyeok
korean_topik_6,k_5106,퇴근하다,To go home from work,toegeunhada
korean_topik_6,k_5107,표시하다,"To make a sign, display",pyosihada
korean_topik_6,k_5108,피로하다,"To be fatigued, weary",pirohada
korean_topik_6,k_5109,하,"Below, underneath",ha
korean_topik_6,k_5110,한데,"The open air, outside, the exterior",hande
korean_topik_6,k_5111,혼잣말,Talking to oneself,honjatmal
korean_topik_6,k_5112,화나다,Get angry,hwanada
korean_topik_6,k_5113,효도하다,To be a good son/daughter to one’s parents,hyodohada
korean_topik_6,k_5114,힘없이,"feebly,weekly",him-eopsi
korean_topik_6,k_5115,가로,Width or  breadth,garo
korean_topik_6,k_5116,갈아타다,Transfer (bus or subway),garatada
korean_topik_6,k_5117,건넌방,The room opposite the main living room,geonneonbang
korean_topik_6,k_5118,곧이어,Soon hereafter,gotieo
korean_topik_6,k_5119,공기,Public institution,gonggi
korean_topik_6,k_5120,굉장하다,Be grand or  magnificent or  splendor,goengjanghada
korean_topik_6,k_5121,그래서,So or  therefore,geuraeseo
korean_topik_6,k_5122,기업인,Businessman,gieopin
korean_topik_6,k_5123,긴장되다,Be under tension,ginjangdoeda
korean_topik_6,k_5124,깨끗해지다,Become clean,kkaekkeuthaejida
korean_topik_6,k_5125,낚싯대,A fishing rod,nakkildaetdae
korean_topik_6,k_5126,남동생,Younger brother,namdongsaeng
korean_topik_6,k_5127,냇물,"A stream, brook",naengmul
korean_topik_6,k_5128,단골,"Custom, connection",dangol
korean_topik_6,k_5129,단맛,A sweet taste,danmat
korean_topik_6,k_5130,담요,A blanket,damyo
korean_topik_6,k_5131,대,"A stem, stalk",dae
korean_topik_6,k_5132,더러워지다,Get dirty,deoreowojida
korean_topik_6,k_5133,데우다,"to warm, to heat up",deuda
korean_topik_6,k_5134,도착,Arrival,dochak
korean_topik_6,k_5135,동그랗다,To be circular,donggeurata
korean_topik_6,k_5136,안동,"간고등어 fish common in this city, ANDONG",Andong
korean_topik_6,k_5137,무덥다,"sultry,sweltering",mudeopda
korean_topik_6,k_5138,뭘,What (implicit directobject)?,mwol
korean_topik_6,k_5139,반대편,The opposite side,bandaepyeon
korean_topik_6,k_5140,발바닥,The sole of the foot,balbadak
korean_topik_6,k_5141,발톱,A toenail,baltop
korean_topik_6,k_5142,밝아지다,Become bright,balgajida
korean_topik_6,k_5143,밤새다,To stay up all night,bamsaeda
korean_topik_6,k_5144,부잣집,Rich man’s house,bujatjip
korean_topik_6,k_5145,분명해지다,To become clear,bunmyeonghaejida
korean_topik_6,k_5146,사진기,Camera,sajin-gi
korean_topik_6,k_5147,산길,"A mountain path,road",san-gil
korean_topik_6,k_5148,상추,Lettuce,sangchu
korean_topik_6,k_5149,섭씨,Celsius,seopsi
korean_topik_6,k_5150,소시지,Sausage,sosiji
korean_topik_6,k_5151,쇼핑,Shopping,syoping
korean_topik_6,k_5152,수업,Completing an education course,sueop
korean_topik_6,k_5153,스케줄,Schedule,seukejul
korean_topik_6,k_5154,스키,Ski,seuki
korean_topik_6,k_5155,시외,"Outside the city, suberbs",si-oe
korean_topik_6,k_5156,심각해지다,To become serious,simgakhaejida
korean_topik_6,k_5157,싹,"A bud,sprout",ssak
korean_topik_6,k_5158,씻기다,"To be carried away, washed away",ssitgida
korean_topik_6,k_5159,안심하다,"security,assuredness,relief",ansimhada
korean_topik_6,k_5160,약,"Get angry,take offense",yak
korean_topik_6,k_5161,약수,"Medicinal water, mineral water",yaksu
korean_topik_6,k_5162,약품,"Medicines, medical supplies",yakpum
korean_topik_6,k_5163,양배추,Cabbage,yangbaechu
korean_topik_6,k_5164,양보,"concession,compromise",yangbo
korean_topik_6,k_5165,양옆,On both sides,yangyeop
korean_topik_6,k_5166,얕다,"To be shallow, superficial",yatda
korean_topik_6,k_5167,어두워지다,become/get dark,eoduwojida
korean_topik_6,k_5168,어쩜,"Well, I guess that, is extremely…..",eojjeom
korean_topik_6,k_5169,엊그제,"The day before yesterday, a few days ago",eotgeuje
korean_topik_6,k_5170,여고생,Female high school student,yeogosaeng
korean_topik_6,k_5171,여왕,Queen,yeowang
korean_topik_6,k_5172,연기되다,"To be put off, postponed",yeongi-doeda
korean_topik_6,k_5173,열,Ten,yeol
korean_topik_6,k_5174,예약,"Pre-engagement, reservation",yeyak
korean_topik_6,k_5175,올라타다,"Board (a plane), get into",olla-tada
korean_topik_6,k_5176,운동화,Sports shoes,undonghwa
korean_topik_6,k_5177,이곳저곳,Everywhere,igos-jeogos
korean_topik_6,k_5178,이다음,Next,idaeum
korean_topik_6,k_5179,일회용품,A product to be used only once,ilhoeyongpum
korean_topik_6,k_5180,읽히다,"To get a person to read, to get a person to learn",ilki-da
korean_topik_6,k_5181,잡수다,"eat,drink",japsuda
korean_topik_6,k_5182,장사꾼,"A trader,merchant,dealer",jangsakun
korean_topik_6,k_5183,점심때,Lunchtime,jeomsimttae
korean_topik_6,k_5184,주일,A week,juil
korean_topik_6,k_5185,즐거워하다,To enjoy it,jeulgeowohada
korean_topik_6,k_5186,집중하다,To concentrate,jipjunghada
korean_topik_6,k_5187,짜다,To be salty,jjada
korean_topik_6,k_5188,짜증스럽다,To be annoying,jjajeungseureopda
korean_topik_6,k_5189,천재,"genius,talent",cheonjae
korean_topik_6,k_5190,초등학교,Elementary school,chodeung hakgyo
korean_topik_6,k_5191,초보,"Initial, first steps",chobo
korean_topik_6,k_5192,초여름,Early summer,choyeoreum
korean_topik_6,k_5193,초저녁,Early in the evening,chojeonyeok
korean_topik_6,k_5194,충돌하다,"Collide, clash with",chungdolhada
korean_topik_6,k_5195,코트,Court,koteu
korean_topik_6,k_5196,피곤,"fatigue,exhaustion",pigon
korean_topik_6,k_5197,학비,Tuition,hakbi
korean_topik_6,k_5198,해,"Damage, injury",hae
korean_topik_6,k_5199,해외여행,Foreign travel,haemhaeyeohaeng
korean_topik_6,k_5200,효자,A dutiful son,hyoja
korean_topik_6,k_5201,감소되다,To be reduced or  diminished,gamso-doeda
korean_topik_6,k_5202,강변,A riverside,gangbyeon
korean_topik_6,k_5203,공연되다,To give a public performance,gongyeondoeda
korean_topik_6,k_5204,공휴일,A legal holiday,gonghyuil
korean_topik_6,k_5205,괴로워하다,To distress or  trouble,goerowohada
korean_topik_6,k_5206,교시,Teach or  instruct or  enlighten,gyosi
korean_topik_6,k_5207,그리로,Over there,geuriro
korean_topik_6,k_5208,까먹다,Crack or  peel and eat,kkamokda
korean_topik_6,k_5209,깜빡,With a flash or  twinkle,kkamppak
korean_topik_6,k_5210,깡패,Gangster,kkangpae
korean_topik_6,k_5211,꾸다,Dream or  have a dream,kkuda
korean_topik_6,k_5212,낚시꾼,An angler,nakksikkun
korean_topik_6,k_5213,다양해지다,To be various,dayanghaejida
korean_topik_6,k_5214,대중교통,Mass transportation,daejunggyotong
korean_topik_6,k_5215,데려오다,Go with,deryeo-oda
korean_topik_6,k_5216,마요네즈,Mayonnaise,mayonejeu
korean_topik_6,k_5217,마흔,Forty,mahuen
korean_topik_6,k_5218,만세,"10,000 years",manse
korean_topik_6,k_5219,만화가,Cartoon artist,manhwa-ga
korean_topik_6,k_5220,맘대로,As you want,mamdaero
korean_topik_6,k_5221,머리말,A preface,meorimal
korean_topik_6,k_5222,면접,Interview,myeonjeop
korean_topik_6,k_5223,명함,Name card,myeongham
korean_topik_6,k_5224,몸속,In one’s body,mom sok
korean_topik_6,k_5225,무책임하다,Not responsible,muchegimhada
korean_topik_6,k_5226,반짝거리다,Twinkle-twinkle (stars),banjjakgeorida
korean_topik_6,k_5227,밤새우다,Sit up all night,bamsaeuda
korean_topik_6,k_5228,번지,Area of land,beonji
korean_topik_6,k_5229,볼펜,A ballpen,bolpen
korean_topik_6,k_5230,빨간색,"deep-red,crimson",ppalgansaek
korean_topik_6,k_5231,사립,Private,sarip
korean_topik_6,k_5232,사생활,Private life,sasaenghwal
korean_topik_6,k_5233,사이사이,Every now and then,saisai
korean_topik_6,k_5234,사자,A lion,saja
korean_topik_6,k_5235,새소리,"Bird voice,”chirp”",saesori
korean_topik_6,k_5236,생활수준,The standard of living,saenghwalsujeun
korean_topik_6,k_5237,서툴다,"poor,awkward",seotulda
korean_topik_6,k_5238,석사,Master,seoksa
korean_topik_6,k_5239,성당,A church,seongdang
korean_topik_6,k_5240,속마음,"Inner heart,feeling",sokmaeum
korean_topik_6,k_5241,손잡다,Take a person by the hand,sonjapda
korean_topik_6,k_5242,숙녀,A lady,suknyeo
korean_topik_6,k_5243,순하다,"Be gentle,docile",sunhada
korean_topik_6,k_5244,시댁,one’s husband’s family/house,sidaek
korean_topik_6,k_5245,시부모,one’s husband’s parents,sibumo
korean_topik_6,k_5246,신체적,Physical,sinchejeok
korean_topik_6,k_5247,실수하다,To make a mistake,silsuhada
korean_topik_6,k_5248,쓴맛,A bitter flavor,sseunmat
korean_topik_6,k_5249,야옹,"Mewing, meowing",yaong
korean_topik_6,k_5250,얼마간,"Some, somewhat",eolmegan
korean_topik_6,k_5251,올여름,This summer,ollyeoreum
korean_topik_6,k_5252,외제,Of foreign manufacture,oeje
korean_topik_6,k_5253,외출하다,To go out (of doors),oechulhada
korean_topik_6,k_5254,욕하다,"To insult, to say bad words",yokhada
korean_topik_6,k_5255,위아래,Up and down,wirae
korean_topik_6,k_5256,음반,A phonograph record,eumban
korean_topik_6,k_5257,의논,"consultation,conference",uinon
korean_topik_6,k_5258,이,Two,i
korean_topik_6,k_5259,이래서,"This way, this direction, here",irae-seo
korean_topik_6,k_5260,이발소,barber’s shop,ibalso
korean_topik_6,k_5261,자살하다,Commit suicide,jasallada
korean_topik_6,k_5262,자연적,Natural,jayeonjeok
korean_topik_6,k_5263,장례식,A funeral,jangnyesik
korean_topik_6,k_5264,재수,"luck,fortune",jaesu
korean_topik_6,k_5265,재작년,The year before last,jaejagnyeon
korean_topik_6,k_5266,재채기,"sneeze,sneezing",jaechaegi
korean_topik_6,k_5267,전구,An electric bulb,jeongu
korean_topik_6,k_5268,전문점,Exclusive store,jeonmunjeom
korean_topik_6,k_5269,전통문화,Traditional culture,jeontongmunhwa
korean_topik_6,k_5270,정거장,A railroad station,jeonggeojang
korean_topik_6,k_5271,존댓말,Respectful speech,jondaenmal
korean_topik_6,k_5272,주전자,"A kettle, teakettle",jujeonja
korean_topik_6,k_5273,지우다,Put a thing on a person’s back,jiuda
korean_topik_6,k_5274,찬성,"approval,assent",chanseong
korean_topik_6,k_5275,초보자,"A beginner, neophyte",choboja
korean_topik_6,k_5276,초청장,An invitation (card),chocheongjang
korean_topik_6,k_5277,촌스럽다,Unfashionable,chonsseureopda
korean_topik_6,k_5278,카레,Curry,kare
korean_topik_6,k_5279,컨디션,Condition,keondisyeon
korean_topik_6,k_5280,코스모스,Cosmos,koseumoseu
korean_topik_6,k_5281,킬로,Kilo,killo
korean_topik_6,k_5282,토론자,"A debator, a disputant",toronja
korean_topik_6,k_5283,튼튼히,"Strongly, firmly",teunteunhi
korean_topik_6,k_5284,티셔츠,T-shirts,tisyeocheu
korean_topik_6,k_5285,페인트,Paint,peinteu
korean_topik_6,k_5286,평상시,Normally,pyeongsangsi
korean_topik_6,k_5287,중국,China,jungguk
korean_topik_6,k_5288,학교생활,Student,hakgyosaenghwal
korean_topik_6,k_5289,한둘,One or two,handul
korean_topik_6,k_5290,해물,Marine products,haemul
korean_topik_6,k_5291,형,"Shape, form",hyeong
korean_topik_6,k_5292,혼나다,"Get frightened, scared",honna-da
korean_topik_6,k_5293,가만,Quietly or  softly,gaman
korean_topik_6,k_5294,감정적,Emotional,gamjeongjeok
korean_topik_6,k_5295,강북,North of the river,Gangbuk
korean_topik_6,k_5296,거리,Materials,geori
korean_topik_6,k_5297,고무신,Rubber shoes,gomusin
korean_topik_6,k_5298,고춧가루,Red pepper powder,gochugaru
korean_topik_6,k_5299,관람,Inspection or  viewing,gwanram
korean_topik_6,k_5300,교외,Outside the school or  extramural,gyoe
korean_topik_6,k_5301,교육비,Tuition or  the cost of a school education,gyoyukbi
korean_topik_6,k_5302,국립,Government established,gungnip
korean_topik_6,k_5303,금,A line (draw),geum
korean_topik_6,k_5304,기억되다,To be remembered,gieokdoeda
korean_topik_6,k_5305,까다,Peel or  husk,kkada
korean_topik_6,k_5306,꽃씨,Flower seed,kkotssi
korean_topik_6,k_5307,꾸준하다,Be steady or  unflagging,kkujunhada
korean_topik_6,k_5308,난방,A heated room,nanbang
korean_topik_6,k_5309,내용물,Contents,naeyongmul
korean_topik_6,k_5310,녹화,Tree-planting,nokhwa
korean_topik_6,k_5311,농구,Basketball,nonggu
korean_topik_6,k_5312,달다,To hang,dalda
korean_topik_6,k_5313,매번,Every time,maebeon
korean_topik_6,k_5314,먹다,Go deaf,meokda
korean_topik_6,k_5315,무관심하다,Be indifferent to,mugwansimhada
korean_topik_6,k_5316,무사하다,"Be safe, peaceful",musahada
korean_topik_6,k_5317,밤낮,"Night and day, always",bamnat
korean_topik_6,k_5318,배구,Volleyball,baegu
korean_topik_6,k_5319,번역하다,To translate,beonyeokada
korean_topik_6,k_5320,병아리,"Chick, baby chicken",byeongari
korean_topik_6,k_5321,부지런하다,Be diligent,bujireonhada
korean_topik_6,k_5322,부피,"bulk,size",bupi
korean_topik_6,k_5323,비기다,"End in a tie, to be even-even.  Same as 무승부를 기록하다",bigida
korean_topik_6,k_5324,생활용품,Necessities for daily life,saenghwalyongpum
korean_topik_6,k_5325,선풍기,A fan,seonpunggi
korean_topik_6,k_5326,세로,Length,sero
korean_topik_6,k_5327,섹시하다,To be sexy,seksi-hada
korean_topik_6,k_5328,소비하다,Consumption,sobi-hada
korean_topik_6,k_5329,수리하다,"repair,mending",suri-hada
korean_topik_6,k_5330,스물,Twenty,seumul
korean_topik_6,k_5331,식료품,Articles for food,siknyopum
korean_topik_6,k_5332,식히다,"To cool, let cool. 차게 하다",sikhida
